id,age,monthly_income,collateral_value,loan_amount,city,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,landing_page,landing_page_product,gender,education_level
173181,27.0,3800.0,38000.0,27360.0,Uberlândia,MG,0.0,0.0,0,0,0,0,0,0.0,1140.0,Trocar de carro,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2010.0,1.0,0.0,0.0,display,3841XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
173176,22.0,2500.0,23000.0,6000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,335.48,PAGAR DIVIDAS,Fiat,Punto  ELX 1.4 Fire Flex 8V 5p,2008.0,1.0,0.0,0.0,referral,3808XXXX,/emprestimos,Unknown,male,Ensino Médio Completo
173173,30.0,1400.0,25000.0,8000.0,São Vicente,SP,3000.0,0.0,0,0,0,0,0,1.0,288.05,para pagar as dividas ,Ford,Fiesta Sed. 1.6 8V Flex 4p,2005.0,1.0,0.0,0.0,search,1134XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Incompleto
173171,27.0,8000.0,87000.0,57600.0,Campos dos Goytacazes,RJ,0.0,0.0,0,0,0,0,0,0.0,1863.56,para investimento food truck,Fiat,Ducato Minibus 2.3 T.Alto ME Diesel,2016.0,1.0,0.0,0.0,search,2805XXXX,/,HomePage,male,Unknown
173169,40.0,4000.0,18000.0,5000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,161.77,Pagamento de dívidas,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2008.0,1.0,0.0,0.0,seo,3917XXXX,/,HomePage,male,Fundamental Incompleto
173166,63.0,3600.0,14000.0,6000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,316.67,quitar dividas,Renault,Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p,2005.0,1.0,1.0,1.0,Unknown,2721XXXX,Unknown,Unknown,male,Superior Incompleto
173165,33.0,8000.0,30000.0,12000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,800.0,Pagar dividas,VW - VolksWagen,Fox Comfortline I Motion 1.6 Flex 8V 5p,2015.0,1.0,1.0,0.0,search,3978XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
173163,53.0,4500.0,36900.0,32400.0,Maceió,AL,0.0,1.0,0,0,0,1,0,0.0,1350.0,quitar cheque especial e emprestimo bancario,GM - Chevrolet,AGILE LTZ WI-FI 1.4 8V FlexPower 5p,2012.0,1.0,0.0,0.0,remarketing,5708XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
173162,33.0,5100.0,25000.0,22500.0,Carapicuíba,SP,0.0,0.0,0,0,0,0,0,0.0,937.5,compra um carro,Fiat,Punto ESSENCE 1.6 Flex 16V 5p,2012.0,1.0,0.0,0.0,Unknown,6333XXXX,Unknown,Unknown,female,Ensino Médio Completo
173159,19.0,2500.0,12000.0,10000.0,Uberlândia,MG,0.0,0.0,0,0,0,0,0,0.0,666.67,Investimento,Honda,Accord Sedã EX 3.5 V6 24V,2015.0,1.0,0.0,0.0,search,3840XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
173157,38.0,2800.0,32000.0,20160.0,Caxias do Sul,RS,0.0,0.0,0,0,0,0,0,0.0,1333.33,comprar um carro para trabalhar,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2009.0,1.0,0.0,0.0,direct,9511XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
173155,39.0,4000.0,57662.0,10000.0,Monte do Carmo,TO,0.0,0.0,0,0,0,0,0,0.0,822.93,investment_in_own_business,Ford,F-250 XLT 4.2 TB Diesel,2002.0,1.0,0.0,0.0,search,7758XXXX,/emprestimos/solicitar,PersonalLoan,Unknown,Unknown
173151,51.0,5000.0,20000.0,5000.0,Guarulhos,SP,0.0,0.0,0,0,0,0,0,0.0,208.33,viagem de urgencia,Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,2010.0,1.0,0.0,1.0,search,7062XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
173150,26.0,8000.0,23271.0,10000.0,Santos,SP,0.0,0.0,0,0,0,0,0,0.0,1083.33,Casamento,Peugeot,207 X-Line 1.4 Flex 8V 5p,2012.0,1.0,0.0,1.0,affiliates,1107XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
173149,32.0,8782.0,24000.0,21000.0,Santo André,SP,0.0,0.0,0,0,0,0,0,0.0,1174.17,Renegociar dívidas,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2009.0,1.0,0.0,1.0,search,9195XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
173148,37.0,4500.0,25000.0,22500.0,Ibaté,SP,0.0,0.0,0,0,0,0,0,0.0,764.0,levantar dinheiro pra outro negocio ,Fiat,Idea ELX 1.8 mpi Flex 8V 5p,2010.0,1.0,0.0,1.0,search,1481XXXX,/emprestimo/garantia-veiculo,AutoRefinancing,Unknown,Fundamental Completo
173143,47.0,2500.0,15000.0,13500.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,436.77,"acertar dividas com cartão de crédito, juros muito alto.",Audi,A3 1.8 5p Mec.,2001.0,1.0,0.0,1.0,seo,4514XXXX,/blog/artigos/emprestimos/refinanciamento-de-veiculos-itau,Unknown,female,Superior Completo
173142,36.0,7500.0,32073.0,15000.0,Macaé,RJ,0.0,0.0,0,0,0,0,0,0.0,, ,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p,2008.0,1.0,0.0,1.0,affiliates,2794XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Completo
173140,46.0,8300.0,70000.0,59760.0,Manaus,AM,0.0,0.0,0,0,0,0,0,0.0,2490.0,Quitar empréstimo bancário ,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2015.0,1.0,1.0,1.0,affiliates,6901XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Completo
173137,23.0,2000.0,14000.0,12000.0,Santo André,SP,0.0,0.0,0,0,0,0,0,1.0,388.24,Investimento em minha empresa e pagamento de dívidas,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2008.0,1.0,0.0,0.0,search,9176XXXX,/,HomePage,male,Ensino Médio Completo
173122,40.0,10000.0,30000.0,27000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,873.54,Para fins de saúde.,Ford,Fusion SEL 2.3 16V  162cv Aut.,2008.0,1.0,1.0,1.0,display,8260XXXX,/,HomePage,male,Superior Completo
173076,28.0,1670.0,16000.0,7000.0,Ribeirão Pires,SP,0.0,0.0,0,0,0,0,0,0.0,226.47,Pagamento de dividas,Ford,Fiesta Sed. 1.6 8V Flex 4p,2007.0,1.0,1.0,0.0,seo,9405XXXX,/,HomePage,female,Superior Completo
173075,52.0,2700.0,17000.0,15300.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,807.5,Quitar divida,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2009.0,1.0,0.0,0.0,affiliates,4814XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Incompleto
173071,33.0,2400.0,18000.0,16200.0,Guapimirim,RJ,1000.0,1.0,0,0,1,1,0,1.0,675.0,comprar o primeiro carro,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2010.0,1.0,0.0,0.0,display,2594XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
173068,20.0,3000.0,21000.0,15000.0,São Carlos,SP,0.0,0.0,0,0,0,0,0,0.0,687.5,Terminar a minha lanchonete ,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2013.0,1.0,1.0,0.0,search,1356XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Fundamental Completo
173067,36.0,2171.0,6000.0,5400.0,Santa Luzia,MG,0.0,0.0,0,0,0,0,0,0.0,533.0,PAGAMENTO DÍVIDAS ,VW - VolksWagen,VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,2012.0,1.0,1.0,1.0,display,3314XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,Unknown,Superior Completo
173064,18.0,880.0,10000.0,5000.0,São Bernardo do Campo,SP,0.0,0.0,0,0,0,0,0,0.0,263.89,para reforma da minha casa,Renault,Clio Authentique 1.0 8V 3p,2005.0,1.0,0.0,0.0,direct,9837XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Unknown
173063,33.0,6000.0,8300.0,7470.0,Itapevi,SP,0.0,0.0,0,0,0,0,0,0.0,311.25,INVESTIMENTO EM NEGOCIO DE SALGADOS,Fiat,Palio Weekend 1.6 mpi 16V 4p,1998.0,1.0,0.0,0.0,display,6655XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
173061,40.0,6766.0,23000.0,5000.0,Goiânia,GO,0.0,0.0,0,0,0,0,0,0.0,161.77,para construcao,Fiat,Palio Weekend ELX 1.4 mpi Fire Flex 8V,2008.0,1.0,0.0,0.0,display,7421XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
173060,34.0,4000.0,20000.0,18000.0,Rio Claro,SP,0.0,0.0,0,0,0,0,0,0.0,582.36,Ditar dividas com juros mais baixos.,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2012.0,1.0,1.0,1.0,search,1350XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
173057,33.0,4000.0,15588.0,5000.0,Unknown,TO,0.0,0.0,0,0,0,0,0,0.0,, ,Fiat,Palio ELX 1.0 Fire/30 Anos F. Flex 8V 4p,2006.0,1.0,0.0,0.0,affiliates,7758XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Ensino Médio Completo
173056,49.0,2400.0,9000.0,8000.0,Varginha,MG,4000.0,0.0,0,0,0,0,0,0.0,333.33,entradaparacomprarcasa,Honda,Accord Sedã EX 3.5 V6 24V,2015.0,1.0,0.0,0.0,remarketing,3704XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
173049,49.0,6000.0,25000.0,22500.0,Conceição do Araguaia,PA,0.0,0.0,0,0,0,0,0,1.0,727.95,Unknown,Fiat,Palio Week. ATTRACTIVE 1.4 Fire Flex 8V,2011.0,1.0,0.0,0.0,display,6854XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
173046,39.0,4000.0,30000.0,15000.0,Recife,PE,0.0,0.0,0,0,0,0,0,0.0,838.69,controle financeiro,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Aut.,2010.0,1.0,0.0,0.0,display,5222XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
173039,41.0,2500.0,45000.0,5000.0,DIVINOPOLIS,MG,0.0,0.0,0,0,0,0,0,0.0,208.33,Unknown,Renault,LOGAN Authentique Plus Hi-F. 1.0 16V 4p,2016.0,1.0,0.0,0.0,display,3550XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
173037,27.0,3800.0,16000.0,14400.0,Salvador,BA,0.0,0.0,0,0,0,0,0,0.0,465.89,Investimentos ,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1.0,1.0,0.0,display,4073XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Fundamental Incompleto
173034,37.0,9700.0,25000.0,11500.0,São Bernardo do Campo,SP,0.0,0.0,0,0,0,0,0,0.0,372.06,Unknown,Fiat,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,2012.0,1.0,0.0,0.0,search,9781XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
173031,34.0,13500.0,63470.0,14000.0,Santo André,SP,0.0,0.0,0,0,0,0,0,0.0,, ,Hyundai,ix35 2.0 16V 170cv 2WD/4WD Aut.,2012.0,1.0,0.0,0.0,affiliates,9220XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Completo
173028,28.0,6000.0,25826.0,7000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,, ,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2012.0,1.0,0.0,1.0,affiliates,3582XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Incompleto
173024,22.0,3400.0,22500.0,20250.0,montes claros,MG,0.0,0.0,0,0,0,0,0,0.0,843.75,construção,GM - Chevrolet,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,2011.0,1.0,0.0,0.0,display,3940XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
173017,24.0,2500.0,20700.0,5000.0,Pará de Minas,MG,0.0,0.0,0,0,0,0,0,0.0,333.33,para investir em um novo negócio,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2010.0,1.0,0.0,0.0,Unknown,3566XXXX,Unknown,Unknown,male,Superior Incompleto
173011,27.0,3000.0,23000.0,7000.0,Embu-Guaçu,SP,3000.0,0.0,0,0,0,0,0,0.0,291.67,Construir ,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010.0,1.0,0.0,0.0,display,6900XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
173010,34.0,2320.0,10000.0,5000.0,Taiobeiras,MG,0.0,0.0,0,0,0,0,0,0.0,212.26,Negócios,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,0.0,0.0,display,3955XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
173008,36.0,7000.0,61500.0,50000.0,Itanhaém,SP,0.0,0.0,0,0,0,0,0,0.0,2083.33,"investimento a minha empresa para compras de banheiros quimicos, gradil, som e iluminação",Citroën,C5 Tourer Exclusive 2.0 16V 5p Aut.,2009.0,1.0,1.0,0.0,seo,1174XXXX,/,HomePage,male,Superior Incompleto
173004,18.0,6000.0,30000.0,27000.0,ITAMBE,PE,0.0,0.0,0,0,0,0,0,1.0,1125.0,para comercio,Hyundai,Tucson 2.0 16V Mec.,2010.0,1.0,1.0,1.0,display,5592XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
173003,36.0,2050.0,17000.0,5000.0,Curitiba,PR,3000.0,1.0,0,0,0,1,0,0.0,333.33,Refinanciamento ,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2009.0,1.0,0.0,0.0,display,8191XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
172999,39.0,8000.0,45000.0,35000.0,Taboão da Serra,SP,0.0,0.0,0,0,0,0,0,0.0,1260.21,pagar contas e reformar casa ,Hyundai,HR 2.5 TCI Diesel (RS/RD),2007.0,1.0,0.0,0.0,referral,6790XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
172988,24.0,2300.0,15000.0,13500.0,Vila Velha,ES,0.0,0.0,0,0,0,0,0,0.0,436.77,"Comprar o veículo é pagar parcelas mensais, tendo FGTS como entrada.",Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2007.0,1.0,0.0,0.0,display,2911XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Ensino Médio Completo
172986,22.0,2500.0,30000.0,5000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,212.26,pagamento de diversas coisas,GM - Chevrolet,Astra Sed.Advant. 2.0 8V MPFI FlexP. Aut,2010.0,1.0,0.0,0.0,search,1258XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
172983,27.0,7000.0,25000.0,13000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,866.67,Casamento,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2013.0,1.0,1.0,0.0,seo,3334XXXX,/,HomePage,female,Superior Completo
172971,37.0,4300.0,29300.0,10000.0,Brasília,DF,0.0,1.0,0,0,1,0,0,0.0,974.87,Construção,Ford,EcoSport XLT FREESTYLE 2.0 Flex 16V 5p,2009.0,1.0,0.0,0.0,remarketing,7336XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
172969,45.0,10000.0,26000.0,10000.0,Porto Alegre,RS,0.0,0.0,0,0,0,0,0,0.0,572.0,Investimento ,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2010.0,1.0,0.0,0.0,search,9124XXXX,/emprestimo/garantia-veiculo,AutoRefinancing,Unknown,Superior Completo
172964,45.0,3000.0,15000.0,11000.0,Diadema,SP,0.0,0.0,0,0,0,0,0,1.0,615.04,envestir,GM - Chevrolet,Corsa Hatchback 1.0 MPFI 8V 71cv 5p,2003.0,1.0,0.0,0.0,search,9910XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Unknown
172963,33.0,1968.0,31000.0,12000.0,Ipatinga,MG,0.0,0.0,0,0,0,0,0,0.0,388.24,Unknown,Citroën,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,2010.0,1.0,0.0,0.0,display,3516XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
172955,42.0,6000.0,14000.0,12600.0,Natal,RN,0.0,0.0,0,0,0,0,0,0.0,704.5,TROCAR POR OUTRO  MAIS NOVO,Ford,Fiesta Sed. Supercharger 1.0 8V 4p,2005.0,1.0,0.0,0.0,display,5908XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
172951,21.0,4000.0,23000.0,20700.0,Bariri,SP,0.0,0.0,0,0,0,0,0,0.0,862.5,Completar o restante do valor.,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Aut,2011.0,1.0,0.0,0.0,display,1725XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
172950,29.0,2000.0,13000.0,8500.0,Jaboatão dos Guararapes,PE,0.0,0.0,0,0,0,0,0,0.0,416.67,Investir no meu negócio,Ford,Fiesta Street/ Action 1.0 8v 5p,2005.0,1.0,0.0,0.0,remarketing,5434XXXX,/,HomePage,male,Ensino Médio Completo
172946,37.0,2500.0,21000.0,18000.0,São Bernardo do Campo,SP,0.0,0.0,0,0,0,0,0,0.0,582.36,Unknown,Peugeot,207 Sedan Passion XR 1.4 Flex 8V 4p,2010.0,1.0,0.0,1.0,display,9751XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Completo
172945,51.0,8500.0,25000.0,5000.0,Campos dos Goytacazes,RJ,0.0,0.0,0,0,0,0,0,0.0,208.33,saldar dividas,Fiat,Siena EL 1.0 mpi Fire Flex 8V 4p,2011.0,1.0,0.0,0.0,remarketing,2805XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
172938,21.0,3900.0,25000.0,22500.0,São João de Meriti,RJ,0.0,0.0,0,0,0,0,0,0.0,727.95,"R$25,000.00",Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p,2010.0,1.0,0.0,0.0,display,2551XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Fundamental Completo
172936,29.0,4700.0,33974.0,5000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,, ,VW - VolksWagen,Passat 2.0 FSI Tiptronic,2006.0,1.0,0.0,0.0,affiliates,2750XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Fundamental Completo
172935,46.0,2000.0,20000.0,5000.0,Cascavel,PR,0.0,0.0,0,0,0,0,0,1.0,208.33,CASA PROPRIA,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2008.0,1.0,0.0,0.0,social,8580XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
172930,58.0,3500.0,29000.0,20000.0,Umari,CE,0.0,0.0,0,0,0,0,0,0.0,833.33,Para quitar dividas á Juros,Fiat,Siena EL 1.4 mpi Fire Flex 8V 4p,2012.0,1.0,1.0,0.0,social,6331XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
172929,43.0,8169.0,25000.0,7000.0,Campos Novos,SC,0.0,0.0,0,0,0,0,0,0.0,297.16,"Quitação de dívidas, organização financeira",GM - Chevrolet,Zafira Elite 2.0 MPFI FlexPower 8V  Aut,2005.0,1.0,0.0,0.0,remarketing,8962XXXX,/,HomePage,male,Superior Incompleto
172928,22.0,3800.0,38000.0,5000.0,Manaus,AM,0.0,0.0,0,0,0,0,0,0.0,161.77,investimento,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2014.0,1.0,0.0,1.0,display,6902XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
172927,42.0,2000.0,18000.0,5000.0,Mossoró,RN,0.0,0.0,0,0,0,0,0,0.0,208.33,gasos variados,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,1.0,0.0,0.0,display,5961XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
172923,22.0,890.0,6000.0,5400.0,Teresina,PI,3000.0,0.0,0,0,0,0,0,0.0,174.71,Pagar contas ,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2016.0,1.0,0.0,0.0,display,6402XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Incompleto
172922,27.0,4700.0,24000.0,16000.0,Feira de Santana,BA,0.0,0.0,0,0,0,0,0,0.0,666.67,dar entrada na minha casa,Ford,Fiesta S 1.0 8V Flex 5p,2014.0,1.0,0.0,0.0,display,4405XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
172921,48.0,3500.0,30000.0,20000.0,Viamão,RS,0.0,0.0,0,0,0,0,0,0.0,647.07,tenho carro antigo.....quero melhorar pra mim e minha familia,GM - Chevrolet,S10 P-Up Advant. 2.4/2.4 MPFI F.Power CD,2010.0,1.0,1.0,0.0,display,9442XXXX,/,HomePage,male,Ensino Médio Completo
172911,47.0,3100.0,14000.0,12600.0,Morungaba,SP,2800.0,0.0,0,0,0,0,0,0.0,525.0,Comprar outro carro ,Peugeot,206 Holiday 1.4 8V 75cv 3p,2006.0,1.0,0.0,0.0,search,1326XXXX,/emprestimos/solicitar,PersonalLoan,female,Fundamental Incompleto
172910,31.0,8000.0,13000.0,11000.0,Curitiba,PR,0.0,0.0,0,0,0,0,0,0.0,580.56,Quitar empréstimos com juros mais elevados.,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2007.0,1.0,1.0,1.0,referral,8122XXXX,/,HomePage,male,Superior Completo
172907,30.0,3500.0,7000.0,5000.0,Guarulhos,SP,0.0,0.0,0,0,0,0,0,1.0,212.26,Pagar dividas pessoais,VW - VolksWagen,Gol 1000 Mi 16V/ Ouro  2p,1999.0,1.0,1.0,0.0,search,7191XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
172906,51.0,5000.0,33000.0,20000.0,Ipatinga,MG,0.0,0.0,0,0,0,0,0,0.0,1041.67,Casamento de filha e fomentar empresa própria,Ford,Focus Sed. TI./TI.Plus 2.0 16V Flex  Aut,2011.0,1.0,1.0,1.0,referral,3516XXXX,/,HomePage,male,Ensino Médio Incompleto
172905,58.0,1000.0,18000.0,5000.0,Itapeva,SP,0.0,0.0,0,0,0,0,0,0.0,161.77,pagar divida,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1.0,0.0,0.0,social,1840XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Incompleto
172897,29.0,5000.0,23000.0,20700.0,Cajamar,SP,1600.0,0.0,0,0,0,0,0,0.0,1380.0,Para investir em minha empresa ,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012.0,1.0,1.0,0.0,search,7790XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
172896,42.0,6000.0,40000.0,36000.0,CANGUÇU,RS,0.0,0.0,0,0,0,0,0,0.0,1500.0,porque tenho 5 anos para pagar,Ford,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2006.0,1.0,0.0,0.0,affiliates,9660XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
172894,36.0,5000.0,11000.0,5000.0,Itaquaquecetuba,SP,0.0,0.0,0,0,0,0,0,0.0,541.67,Reforma ,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2005.0,1.0,0.0,1.0,search,8584XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Incompleto
172882,52.0,5000.0,30000.0,20000.0,Fortaleza,CE,0.0,0.0,0,0,0,0,0,0.0,849.03,Investimentos,GM - Chevrolet,MONTANA Sport 1.4 ECONOFLEX 8V 2p,2013.0,1.0,0.0,1.0,affiliates,6017XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
172876,31.0,2000.0,27000.0,10000.0,Porto Alegre,RS,0.0,0.0,0,0,0,0,0,0.0,527.78,Construir,VW - VolksWagen,Saveiro SURF 1.8 Mi Total Flex 2p,2009.0,1.0,0.0,1.0,Unknown,9178XXXX,Unknown,Unknown,male,Fundamental Incompleto
172871,46.0,3000.0,48000.0,7000.0,Florianópolis,SC,1000.0,0.0,0,0,0,0,0,0.0,291.67,pagar dividas,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0,1.0,0.0,0.0,search,8806XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
172866,42.0,3000.0,15000.0,13500.0,Nova Odessa,SP,1000.0,0.0,0,0,0,0,0,1.0,562.5,quitar divida,Fiat,Siena ELX 1.3 mpi Flex 8V 4p,2005.0,1.0,0.0,0.0,remarketing,1346XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
172865,32.0,3000.0,12500.0,11250.0,Goiânia,GO,0.0,0.0,0,0,0,0,0,0.0,363.98,para comprar o carro.,Ford,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,2005.0,1.0,0.0,0.0,display,7434XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Ensino Médio Completo
172864,25.0,1500.0,8000.0,5000.0,Caieiras,SP,0.0,0.0,0,0,0,0,0,0.0,161.77,Reforma,Fiat,Palio EX 1.0 mpi 4p,1998.0,1.0,0.0,0.0,display,7718XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
172863,40.0,1500.0,30000.0,5000.0,Embu das Artes,SP,0.0,0.0,0,0,0,0,0,1.0,279.56,Pagar dívidas ,GM - Chevrolet,Veraneio S / Luxe 4.1,1992.0,1.0,0.0,0.0,display,6823XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
172859,26.0,4000.0,30000.0,15000.0,Contagem,MG,0.0,0.0,0,0,0,0,0,0.0,791.67,Tratamento de saúde,VW - VolksWagen,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p,2013.0,1.0,0.0,0.0,search,3231XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
172857,22.0,3500.0,68000.0,6000.0,IPIAU,BA,0.0,0.0,0,0,0,0,0,0.0,584.92,INVESTIMENTO,Ford,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p Aut,2015.0,1.0,0.0,0.0,seo,4557XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
